id,filename,category,subcategory,speaker_id,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,preservation_priority,split,notes
MB_CRIT_SPEECH_085,speech_085.wav,speech,Critical Speech,SPK_085,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.80,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_086,speech_086.wav,speech,Critical Speech,SPK_086,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.01,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_087,speech_087.wav,speech,Critical Speech,SPK_087,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.94,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_088,speech_088.wav,speech,Critical Speech,SPK_088,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_089,speech_089.wav,speech,Critical Speech,SPK_089,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.23,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_090,speech_090.wav,speech,Critical Speech,SPK_090,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_091,speech_091.wav,speech,Critical Speech,SPK_091,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.64,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_092,speech_092.wav,speech,Critical Speech,SPK_092,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_093,speech_093.wav,speech,Critical Speech,SPK_093,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_094,speech_094.wav,speech,Critical Speech,SPK_094,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.10,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_095,speech_095.wav,speech,Critical Speech,SPK_095,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_096,speech_096.wav,speech,Critical Speech,SPK_096,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_097,speech_097.wav,speech,Critical Speech,SPK_097,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_098,speech_098.wav,speech,Critical Speech,SPK_098,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.31,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_099,speech_099.wav,speech,Critical Speech,SPK_099,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.46,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_100,speech_100.wav,speech,Critical Speech,SPK_100,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.44,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_101,speech_101.wav,speech,Critical Speech,SPK_101,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.47,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_102,speech_102.wav,speech,Critical Speech,SPK_102,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_103,speech_103.wav,speech,Critical Speech,SPK_103,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_104,speech_104.wav,speech,Critical Speech,SPK_104,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.39,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_105,speech_105.wav,speech,Critical Speech,SPK_105,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_106,speech_106.wav,speech,Critical Speech,SPK_106,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_107,speech_107.wav,speech,Critical Speech,SPK_107,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_108,speech_108.wav,speech,Critical Speech,SPK_108,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.47,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_109,speech_109.wav,speech,Critical Speech,SPK_109,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.13,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_110,speech_110.wav,speech,Critical Speech,SPK_110,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.44,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_111,speech_111.wav,speech,Critical Speech,SPK_111,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_112,speech_112.wav,speech,Critical Speech,SPK_112,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_113,speech_113.wav,speech,Critical Speech,SPK_113,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.62,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_114,speech_114.wav,speech,Critical Speech,SPK_114,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_115,speech_115.wav,speech,Critical Speech,SPK_115,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.26,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_116,speech_116.wav,speech,Critical Speech,SPK_116,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.37,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_117,speech_117.wav,speech,Critical Speech,SPK_117,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_118,speech_118.wav,speech,Critical Speech,SPK_118,Freesound Open Sound Archive,https://freesound.org,Creative Commons 0 (CC0 1.0 Universal),true,3.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_119,speech_119.wav,speech,Critical Speech,SPK_119,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.95,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_SPEECH_120,speech_120.wav,speech,Critical Speech,SPK_120,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.13,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (speech)
MB_CRIT_RADIO_COMMUNICATION_001,radio_communication_001.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_002,radio_communication_002.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_003,radio_communication_003.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.74,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_004,radio_communication_004.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.57,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_005,radio_communication_005.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_006,radio_communication_006.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.16,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_007,radio_communication_007.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.31,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_008,radio_communication_008.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.27,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_009,radio_communication_009.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.07,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,test,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_010,radio_communication_010.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.21,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_011,radio_communication_011.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.28,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_012,radio_communication_012.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.19,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_013,radio_communication_013.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_014,radio_communication_014.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_015,radio_communication_015.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.29,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_016,radio_communication_016.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_017,radio_communication_017.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,2.58,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,train,Critical audio cue to actively preserve during enhancement (radio_communication)
MB_CRIT_RADIO_COMMUNICATION_018,radio_communication_018.wav,radio_communication,Critical Radio Communication,N/A,MARKUSBLUE Calibrated Tactical Acoustic Synthesizer,https://github.com/markusblue/sih26052,MIT Open Source License,true,3.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,CRITICAL,validation,Critical audio cue to actively preserve during enhancement (radio_communication)
