id,filename,category,subcategory,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,recording_environment,distance_class,intensity_class,synthetic,split,notes
MB_SUPP_AIRCRAFT_079,aircraft_079.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.10,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_080,aircraft_080.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.40,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_081,aircraft_081.wav,aircraft,Operational Aircraft,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.05,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_082,aircraft_082.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_083,aircraft_083.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_084,aircraft_084.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.43,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_085,aircraft_085.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.06,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_086,aircraft_086.wav,aircraft,Operational Aircraft,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.99,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_087,aircraft_087.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.12,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_088,aircraft_088.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,validation,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_089,aircraft_089.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.53,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_090,aircraft_090.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_091,aircraft_091.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.13,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_092,aircraft_092.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_093,aircraft_093.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_094,aircraft_094.wav,aircraft,Operational Aircraft,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.02,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_095,aircraft_095.wav,aircraft,Operational Aircraft,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.02,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_096,aircraft_096.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.80,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_097,aircraft_097.wav,aircraft,Operational Aircraft,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.21,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_098,aircraft_098.wav,aircraft,Operational Aircraft,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,validation,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_099,aircraft_099.wav,aircraft,Operational Aircraft,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,test,High-fidelity operational noise asset (aircraft)
MB_SUPP_AIRCRAFT_100,aircraft_100.wav,aircraft,Operational Aircraft,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,moderate,false,train,High-fidelity operational noise asset (aircraft)
MB_SUPP_JET_ENGINE_001,jet_engine_001.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.75,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_002,jet_engine_002.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.86,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_003,jet_engine_003.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_004,jet_engine_004.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.42,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_005,jet_engine_005.wav,jet_engine,Operational Jet Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_006,jet_engine_006.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.62,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_007,jet_engine_007.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_008,jet_engine_008.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.64,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_009,jet_engine_009.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.26,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_010,jet_engine_010.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.97,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_011,jet_engine_011.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_012,jet_engine_012.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.80,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_013,jet_engine_013.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_014,jet_engine_014.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_015,jet_engine_015.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.27,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_016,jet_engine_016.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.40,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_017,jet_engine_017.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_018,jet_engine_018.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.33,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_019,jet_engine_019.wav,jet_engine,Operational Jet Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.67,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_020,jet_engine_020.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_021,jet_engine_021.wav,jet_engine,Operational Jet Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.88,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_022,jet_engine_022.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.60,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_023,jet_engine_023.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.45,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_024,jet_engine_024.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.48,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_025,jet_engine_025.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.05,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_026,jet_engine_026.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_027,jet_engine_027.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_028,jet_engine_028.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.23,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_029,jet_engine_029.wav,jet_engine,Operational Jet Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.56,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_030,jet_engine_030.wav,jet_engine,Operational Jet Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.79,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (jet_engine)
MB_SUPP_JET_ENGINE_031,jet_engine_031.wav,jet_engine,Operational Jet Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (jet_engine)
